the	O
justice	O
,	O
that	O
Ball	O
shall	O
pay	O
such	O
judgment	LEGAL_ACTION
The	O
defendant	O
by	O
his	O
counsel	O
insists	O
,	O
that	O
the	O
first	O
condition	O
has	O
been	O
complied	O
with	O
,	O
namely	O
,	O
that	O
he	O
has	O
prosecuted	O
his	O
certiorari	O
and	O
reversed	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
,	O
and	O
the	O
securities	O
are	O
therefore	O
not	O
liable	O
under	O
that	O
condition	O
;	O
that	O
the	O
event	O
which	O
would	O
make	O
them	O
responsible	O
under	O
the	O
second	O
condition	O
,	O
never	O
has	O
nor	O
can	O
happen	O
;	O
namely	O
,	O
if	O
Swanson	PERSON
shall	O
recover	O
more	O
than	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
,	O
that	O
Ball	O
shall	O
pay	O
the	O
judgment	LEGAL_ACTION
.	O
Swanson	PERSON
having	O
recovered	O
less	O
than	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
,	O
there	O
is	O
no	O
provision	O
in	O
the	O
bond	O
which	O
will	O
make	O
the	O
securities	O
answerable	O
,	O
provided	O
the	O
plaintiff	O
shall	O
recover	O
less	O
than	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
,	O
and	O
without	O
such	O
an	O
express	O
condition	O
,	O
the	O
law	O
will	O
not	O
create	O
a	O
liability	O
against	O
the	O
securities	O
which	O
they	O
never	O
intended	O
to	O
bring	O
on	O
themselves	O
by	O
entering	O
into	O
the	O
bond	O
.	O
The	O
statute	O
referred	O
to	O
creates	O
no	O
such	O
obligation	O
,	O
but	O
only	O
points	O
out	O
the	O
remedy	O
.	O
It	O
is	O
contended	O
by	O
the	O
counsel	O
for	O
the	O
plaintiff	O
,	O
that	O
Ball	O
has	O
not	O
reversed	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
.	O
He	O
has	O
shown	O
irregularity	O
in	O
the	O
proceeding	O
,	O
and	O
set	O
it	O
aside	O
for	O
the	O
irregularity	O
.	O
He	O
had	O
a	O
right	O
to	O
complain	O
,	O
and	O
having	O
succeeded	O
in	O
his	O
complaint	LEGAL_ACTION
,	O
he	O
was	O
not	O
responsible	O
under	O
his	O
bond	O
,	O
much	O
less	O
his	O
securities	O
.	O
The	O
proceedings	O
were	O
had	O
at	O
the	O
peril	O
of	O
the	O
plaintiff	O
,	O
and	O
if	O
he	O
;	O
be	O
injured	O
by	O
the	O
delay	O
,	O
it	O
is	O
an	O
injury	O
proceeding	O
from	O
his	O
own	O
errors	O
.	O
The	O
decision	O
of	O
the	O
circuit	O
court	COURT_TYPE
,	O
setting	O
aside	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
,	O
was	O
to	O
all	O
intents	O
and	O
purposes	O
a	O
reversal	O
of	O
the	O
judgment	LEGAL_ACTION
.	O
Indeed	O
,	O
Ball	O
might	O
claim	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
circuit	O
court	COURT_TYPE
as	O
a	O
reversal	O
of	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
.	O
But	O
the	O
fair	O
way	O
of	O
testing	O
the	O
security	O
bond	O
would	O
be	O
to	O
suppose	O
a	O
suit	O
to	O
be	O
brought	O
thereon	O
,	O
and	O
after	O
setting	O
forth	O
the	O
conditions	O
,	O
the	O
plaintiff	O
should	O
assign	O
as	O
a	O
breach	O
,	O
that	O
Swanson	PERSON
had	O
recovered	O
less	O
than	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
.	O
This	O
clearly	O
would	O
not	O
be	O
a	O
sufficient	O
breach	O
.	O
As	O
to	O
the	O
costs	O
,	O
Swanson	PERSON
will	O
be	O
responsible	O
for	O
all	O
costs	O
in	O
this	O
court	COURT_TYPE
,	O
and	O
the	O
costs	O
before	O
the	O
justice	O
,	O
and	O
up	O
to	O
the	O
time	O
of	O
setting	O
aside	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
for	O
irregularity	O
,	O
and	O
Ball	O
must	O
pay	O
the	O
balance	O
.	O
Affirmed	O
.	O

Opinion	O
of	O
the	O
Court	O
.	O
Among	O
the	O
numerous	O
points	O
relied	O
upon	O
by	O
the	O
counsel	O
to	O
reverse	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
court	COURT_TYPE
below	O
,	O
we	O
deem	O
it	O
necessary	O
only	O
to	O
notice	O
two	O
.	O
First	O
,	O
it	O
is	O
contended	O
that	O
according	O
to	O
the	O
custom	O
of	O
merchants	O
,	O
the	O
defendant	O
was	O
entitled	O
to	O
days	O
of	O
grace	O
,	O
and	O
consequently	O
the	O
action	O
was	O
brought	O
before	O
the	O
instrument	O
,	O
upon	O
which	O
it	O
was	O
founded	O
,	O
became	O
due	O
.	O
We	O
are	O
of	O
opinion	O
that	O
the	O
custom	O
of	O
merchants	O
is	O
not	O
applicable	O
to	O
this	O
case	O
.	O
From	O
an	O
examination	O
of	O
the	O
instrument	O
upon	O
which	O
the	O
action	O
was	O
brought	O
,	O
it	O
will	O
be	O
seen	O
that	O
it	O
is	O
merely	O
a	O
simple	O
due	O
bill	O
,	O
payable	O
to	O
the	O
plaintiff	O
himself	O
,	O
and	O
not	O
to	O
him	O
or	O
order	O
.	O
It	O
is	O
not	O
negotiable	O
,	O
nor	O
can	O
it	O
be	O
transferred	O
unless	O
by	O
assignment	O
,	O
under	O
the	O
statute	O
.	O
But	O
had	O
the	O
note	O
in	O
this	O
case	O
been	O
,	O
from	O
its	O
phraseology	O
,	O
negotiable	O
,	O
even	O
then	O
,	O
unless	O
it	O
had	O
been	O
actually	O
transferred	O
,	O
the	O
custom	O
of	O
merchants	O
allowing	O
days	O
of	O
grace	O
would	O
not	O
apply	O
.	O
The	O
custom	O
of	O
merchants	O
does	O
not	O
apply	O
to	O
the	O
immediate	O
parties	O
to	O
the	O
transaction	O
,	O
or	O
,	O
in	O
other	O
words	O
,	O
to	O
the	O
maker	O
and	O
payee	O
.	O
While	O
a	O
promissory	O
note	O
continues	O
in	O
its	O
original	O
form	O
of	O
a	O
promise	O
from	O
one	O
man	O
to	O
pay	O
another	O
,	O
it	O
bears	O
no	O
similitude	O
to	O
a	O
bill	O
of	O
exchange	O
.	O
The	O
resemblance	O
begins	O
from	O
the	O
first	O
indorsement	O
,	O
and	O
when	O
once	O
indorsed	O
,	O
the	O
law	O
relative	O
to	O
bills	O
of	O
exchange	O
applies	O
.	O
The	O
second	O
point	O
we	O
have	O
thought	O
worthy	O
of	O
notice	O
is	O
,	O
that	O
the	O
plaintiff	O
had	O
no	O
right	O
to	O
enter	O
a	O
nolle	O
prosequi	O
on	O
the	O
second	O
count	O
,	O
and	O
take	O
final	O
judgment	LEGAL_ACTION
on	O
the	O
first	O
.	O
We	O
are	O
most	O
clearly	O
of	O
opinion	O
,	O
that	O
the	O
plaintiff	O
in	O
discontinuing	O
the	O
second	O
count	O
,	O
acted	O
in	O
strict	O
conformity	O
with	O
the	O
most	O
approved	O
practice	O
;	O
the	O
plaintiff	O
having	O
the	O
undoubted	O
right	O
to	O
the	O
control	O
of	O
his	O
own	O
case	O
.	O
We	O
are	O
also	O
of	O
opinion	O
that	O
,	O
the	O
judgment	LEGAL_ACTION
on	O
the	O
first	O
count	O
was	O
correctly	O
taken	O
,	O
the	O
intervention	O
of	O
a	O
jury	LEGAL_POSITION
being	O
unnecessary	O
.	O
The	O
rule	O
,	O
as	O
established	O
by	O
the	O
supreme	O
court	COURT_TYPE
of	O
the	O
United	O
States	O
,	O
Renner	O
v	O
.	O
Marshall	O
,	O
1	O
Wheat	O
.	O
215	O
,	O
is	O
this	O
whenever	O
an	O
action	O
is	O
brought	O
for	O
a	O
sum	O
certain	O
,	O
or	O
any	O
sum	O
that	O
may	O
be	O
reduced	O
to	O
a	O
certainty	O
by	O
computation	O
,	O
the	O
intervention	O
of	O
a	O
jury	LEGAL_POSITION
may	O
be	O
dispensed	O
with	O
.	O
Judgment	O
affirmed	O
.	O

Opinion	O
or	O
tiie	O
Court	O
.	O
This	O
is	O
an	O
action	O
of	O
debt	O
,	O
brought	O
by	O
Earhart	PERSON
,	O
assignee	O
of	O
Mathew	PERSON
Patterson	PERSON
,	O
against	O
Sarah	PERSON
Campbell	PERSON
,	O
administratrix	O
of	O
J	PERSON
.	O
Campbell	PERSON
,	O
deceased	O
.	O
Upon	O
the	O
trial	LEGAL_ACTION
in	O
the	O
.	O
circuit	O
court	COURT_TYPE
,	O
upon	O
motion	LEGAL_ACTION
of	O
defendant	O
,	O
a	O
judgment	LEGAL_ACTION
of	O
nonsuit	O
was	O
rendered	O
against	O
the	O
plaintiff	O
.	O
We	O
deem	O
it	O
unnecessary	O
to	O
consider	O
the	O
question	O
or	O
point	O
that	O
influenced	O
the	O
court	COURT_TYPE
below	O
in	O
rendering	O
a	O
judgment	LEGAL_ACTION
of	O
nonsuit	O
against	O
the	O
plaintiff	O
,	O
as	O
we	O
are	O
clearly	O
of	O
opinion	O
that	O
the	O
declaration	O
is	O
fatally	O
defective	O
.	O
On	O
this	O
ground	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
circuit	O
court	COURT_TYPE
must	O
be	O
affirmed	O
.	O
The	O
plaintiff	O
,	O
Earhart	PERSON
,	O
brings	O
his	O
suit	O
as	O
assignee	O
of	O
Mathew	PERSON
Patterson	PERSON
,	O
and	O
so	O
styles	O
himself	O
in	O
the	O
declaration	O
,	O
but	O
fails	O
in	O
any	O
part	O
to	O
set	O
out	O
the	O
assignment	O
,	O
or	O
show	O
any	O
title	O
in	O
himself	O
derived	O
from	O
Patterson	PERSON
.	O
After	O
declaring	O
as	O
assignee	O
,	O
he	O
was	O
bound	O
to	O
allege	O
an	O
assignment	O
,	O
that	O
the	O
defendant	O
,	O
if	O
she	O
thought	O
proper	O
,	O
might	O
deny	O
,	O
by	O
plea	LEGAL_ACTION
,	O
the	O
assignment	O
of	O
the	O
note	O
.	O
This	O
,	O
we	O
think	O
,	O
is	O
a	O
fatal	O
defect	O
in	O
the	O
declaration	O
.	O
It	O
is	O
further	O
defective	O
in	O
not	O
alleging	O
the	O
time	O
when	O
the	O
note	O
became	O
due	O
and	O
payable	O
,	O
which	O
it	O
was	O
necessary	O
to	O
aver	O
in	O
the	O
declaration	O
.	O
It	O
is	O
also	O
defective	O
,	O
substantially	O
,	O
in	O
failing	O
to	O
allege	O
or	O
aver	O
a	O
promise	O
to	O
pay	O
at	O
any	O
time	O
,	O
which	O
is	O
an	O
indispensable	O
requisite	O
in	O
the	O
declaration	O
.	O
As	O
the	O
declaration	O
is	O
defective	O
and	O
sets	O
out	O
no	O
good	O
grounds	O
of	O
action	O
,	O
there	O
is	O
no	O
error	O
in	O
the	O
circuit	O
court	COURT_TYPE
in	O
nonsuiting	O
the	O
plaintiff	O
.	O
Judgment	O
affirmed	O
.	O

Opinion	O
of	O
the	O
Court	O
.	O
In	O
this	O
case	O
it	O
is	O
alleged	O
by	O
the	O
complainant	O
that	O
he	O
formed	O
a	O
partnership	O
in	O
trade	O
with	O
the	O
defendant	O
,	O
in	O
April	O
,	O
1819	O
,	O
which	O
fact	O
is	O
denied	O
by	O
the	O
defendant	O
.	O
It	O
is	O
,	O
therefore	O
,	O
ordered	O
that	O
a	O
jury	LEGAL_POSITION
come	O
at	O
the	O
next	O
term	O
on	O
the	O
law	O
side	O
of	O
this	O
court	COURT_TYPE
to	O
ascertain	O
by	O
their	O
verdict	LEGAL_ACTION
,	O
whether	O
there	O
was	O
or	O
was	O
not	O
a	O
partnership	O
in	O
trade	O
,	O
formed	O
by	O
said	O
Drope	PERSON
and	O
Miller	PERSON
,	O
in	O
April	O
,	O
1819	O
,	O
and	O
that	O
the	O
verdict	LEGAL_ACTION
of	O
the	O
jury	LEGAL_POSITION
be	O
immediately	O
certified	O
to	O
this	O
court	COURT_TYPE
as	O
a	O
court	COURT_TYPE
in	O
chancery	O
.	O

OPINION	O
OE	O
THE	O
COURT	O
.	O
In	O
this	O
case	O
it	O
is	O
alleged	O
by	O
the	O
complainant	O
that	O
he	O
formed	O
a	O
partnership	O
in	O
trade	O
with	O
the	O
defendant	O
,	O
in	O
April	O
,	O
1S10	O
,	O
which	O
fact	O
is	O
denied	O
by	O
the	O
defendant	O
.	O
It	O
is	O
,	O
therefore	O
,	O
ordered	O
that	O
a	O
jury	LEGAL_POSITION
come	O
at	O
the	O
next	O
term	O
on	O
the	O
law	O
side	O
of	O
this	O
court	COURT_TYPE
to	O
ascertain	O
by	O
their	O
verdict	LEGAL_ACTION
,	O
whether	O
there	O
was	O
or	O
was	O
not	O
a	O
partnership	O
in	O
trade	O
formed	O
by	O
said	O
Drope	PERSON
and	O
Miller	PERSON
,	O
in	O
April	O
,	O
1S10	O
,	O
and	O
that	O
the	O
verdict	LEGAL_ACTION
of	O
the	O
jury	LEGAL_POSITION
be	O
immediately	O
certified	O
to	O
this	O
court	COURT_TYPE
as	O
a	O
court	COURT_TYPE
in	O
chancery	O
.	O

OPINION	O
OF	O
THE	O
COURT	O
.	O
Among	O
the	O
numerous	O
points	O
relied	O
upon	O
by	O
the	O
counsel	O
to	O
reverse	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
court	COURT_TYPE
below	O
,	O
we	O
deem	O
it	O
necessary	O
only	O
to	O
notice	O
two	O
.	O
First	O
,	O
it	O
is	O
contended	O
that	O
according	O
to	O
the	O
custom	O
of	O
merchants	O
the	O
defendant	O
was	O
entitled	O
to	O
days	O
of	O
grace	O
,	O
and	O
consequently	O
the	O
action	O
was	O
brought	O
before	O
the	O
instrument	O
,	O
upon	O
which	O
it	O
was	O
founded	O
,	O
became	O
due	O
.	O
We	O
are	O
of	O
opinion	O
that	O
the	O
custom	O
of	O
merchants	O
is	O
not	O
applicable	O
to	O
this	O
case	O
.	O
From	O
an	O
examination	O
of	O
the	O
instrument	O
upon	O
which	O
the	O
action	O
was	O
brought	O
,	O
it	O
will	O
be	O
seen	O
that	O
it	O
is	O
merely	O
a	O
simple	O
duebill	O
,	O
payable	O
to	O
the	O
plaintiff	O
himself	O
,	O
and	O
not	O
to	O
him	O
or	O
order	O
.	O
It	O
is	O
not	O
negotiable	O
,	O
nor	O
can	O
it	O
be	O
transferred	O
,	O
unless	O
by	O
assignment	O
,	O
under	O
the	O
statute	O
.	O
But	O
,	O
had	O
the	O
note	O
in	O
this	O
case	O
been	O
,	O
from	O
its	O
phraseology	O
,	O
negotiable	O
,	O
even	O
then	O
,	O
unless	O
it	O
had	O
been	O
actually	O
transferred	O
,	O
the	O
custom	O
of	O
merchants	O
allowing	O
days	O
of	O
grace	O
would	O
not	O
apply	O
.	O
The	O
custom	O
of	O
merchants	O
does	O
not	O
apply	O
to	O
the	O
immediate	O
parties	O
to	O
the	O
transaction	O
,	O
or	O
,	O
in	O
other	O
words	O
,	O
to	O
the	O
maker	O
and	O
payee	O
.	O
While	O
a	O
promissory	O
note	O
continues	O
in	O
its	O
original	O
form	O
of	O
a	O
promise	O
from	O
one	O
man	O
to	O
pay	O
another	O
,	O
it	O
bears	O
no	O
similitude	O
to	O
a	O
bill	O
of	O
exchange	O
.	O
The	O
resemblance	O
begins	O
from'	O
the	O
first	O
in	O
dorsement	O
,	O
and	O
when	O
once	O
indorsed	O
,	O
the	O
law	O
relative	O
to	O
bills	O
of	O
exchange	O
applies	O
.	O
The	O
second	O
point	O
we	O
have	O
thought	O
worthy	O
of	O
notice	O
is	O
,	O
that	O
the	O
plaintiff	O
had	O
no	O
right	O
to	O
enter	O
a	O
nolle	O
prosequi	O
on	O
the	O
second	O
count	O
,	O
and	O
take	O
final	O
judgment	LEGAL_ACTION
on	O
the	O
first	O
.	O
We	O
are	O
most	O
clearly	O
of	O
opinion	O
that	O
the	O
plaintiff	O
,	O
in	O
discontinuing	O
tlie	O
second	O
count	O
,	O
acted	O
in	O
strict	O
conformity	O
with	O
the	O
most	O
approved	O
practice	O
;	O
the	O
plaintiff	O
having	O
the	O
undoubted	O
right	O
to	O
the	O
control	O
of	O
his	O
own	O
case	O
.	O
We	O
are	O
also	O
of	O
opinion	O
that	O
the	O
judgment	LEGAL_ACTION
on	O
the	O
first	O
count	O
was	O
correctly	O
taken	O
,	O
the	O
intervention	O
of	O
a	O
jury	LEGAL_POSITION
being	O
unnecessary	O
.	O
The	O
rule	O
,	O
as	O
established	O
by	O
the	O
supreme	O
court	COURT_TYPE
of	O
the	O
United	O
States	O
Renner	O
v	O
.	O
Marshall	PERSON
,	O
1	O
Wheat	O
.	O
14	O
U	O
.	O
S	O
.	O
215	O
,	O
is	O
this	O
Whenever	O
an	O
action	O
is	O
brought	O
for	O
a	O
sum	O
certain	O
,	O
or	O
any	O
sum	O
that	O
may	O
be	O
reduced	O
to	O
a	O
certainty	O
by	O
computation	O
,	O
the	O
intervention	O
of	O
a	O
jury	LEGAL_POSITION
may	O
be	O
dispensed	O
with	O
.	O
Judgment	O
affirmed	O
.	O

OPINION	O
OF	O
THE	O
COURT	O
.	O
This	O
is	O
an	O
action	O
of	O
debt	O
,	O
brought	O
by	O
Earhart	PERSON
,	O
assignee	O
of	O
Mathew	PERSON
Patterson	PERSON
,	O
against	O
Sarah	PERSON
Camp	O
belL	O
,	O
administratrix	O
of	O
J	PERSON
.	O
Campbell	PERSON
,	O
deceased	O
.	O
Upon	O
the	O
trial	LEGAL_ACTION
in	O
the	O
circuit	O
court	COURT_TYPE
,	O
upon	O
motion	LEGAL_ACTION
of	O
defendant	O
,	O
a	O
judgment	LEGAL_ACTION
of	O
nonsuit	O
was	O
rendered	O
against	O
the	O
plaintiff	O
.	O
We	O
deem	O
it	O
unnecessary	O
to	O
consider	O
the	O
question	O
or	O
point	O
that	O
influenced	O
the	O
court	COURT_TYPE
below	O
in	O
rendering	O
a	O
judgment	LEGAL_ACTION
of	O
nonsuit	O
against	O
tne	O
plaintiff	O
,	O
as	O
we	O
are	O
clearly	O
of	O
opinion	O
that	O
the	O
declaration	O
is	O
fatally	O
defective	O
.	O
On	O
this	O
ground	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
circuit	O
court	COURT_TYPE
must	O
be	O
affirmed	O
.	O
The	O
plaintiff	O
,	O
Earhart	PERSON
,	O
brings	O
his'	O
suit	O
as	O
assignee	O
of	O
Mathew	PERSON
Patterson	PERSON
,	O
and	O
so	O
styles	O
himself	O
in	O
the	O
declaration	O
,	O
but	O
fails	O
in	O
any	O
part	O
to	O
set	O
out	O
the	O
assignment	O
,	O
or	O
show	O
any	O
title	O
in	O
himself	O
derived	O
from	O
Patterson	PERSON
.	O
After	O
declaring	O
as	O
assignee	O
,	O
he	O
was	O
bound	O
to	O
allege	O
an	O
assignment	O
,	O
that	O
the	O
defendant	O
,	O
if	O
she	O
thought	O
proper	O
,	O
might	O
deny	O
,	O
by	O
plea	LEGAL_ACTION
,	O
the	O
assignment	O
of	O
the	O
note	O
.	O
This	O
,	O
we	O
think	O
,	O
is	O
a	O
fatal	O
defect	O
in	O
the	O
declaration	O
.	O
It	O
is	O
further	O
defective	O
in	O
not	O
alleging	O
the	O
time	O
when	O
the	O
note	O
became	O
due	O
and	O
payable	O
,	O
wliich	O
it	O
was	O
necessary	O
to	O
aver	O
in	O
the	O
declaration	O
.	O
It	O
is	O
also	O
detective	O
,	O
substantially	O
,	O
in	O
failing	O
to	O
allege	O
or	O
aver	O
a	O
promise	O
to	O
pay	O
at	O
any	O
time	O
,	O
which	O
is	O
an	O
indispensable	O
requisite	O
in	O
the	O
declaration	O
.	O
As	O
the	O
declaration	O
is	O
defective	O
and	O
sets	O
out	O
no	O
good	O
grounds	O
of	O
action	O
,	O
there	O
is	O
no	O
error	O
in	O
the	O
circuit	O
court	COURT_TYPE
m	O
nonsuiting	O
the	O
plaintiff	O
.	O
Judgment	O
affirmed	O
.	O

Opinion	O
of	O
the	O
Court	O
.	O
This	O
case	O
was	O
brought	O
before	O
the	O
circuit	O
court	COURT_TYPE
of	O
Arkansas	O
county	O
,	O
and	O
certified	O
to	O
this	O
court	COURT_TYPE
because	O
the	O
judge	LEGAL_POSITION
of	O
that	O
court	COURT_TYPE
had	O
previously	O
appeared	O
as	O
attorney	O
for	O
the	O
plaintiff	O
before	O
the	O
justice	O
of	O
the	O
peace	O
.	O
We	O
think	O
it	O
necessary	O
to	O
notice	O
only	O
two	O
points	O
in	O
this	O
case	O
.	O
The	O
first	O
point	O
was	O
,	O
that	O
it	O
does	O
not	O
appear	O
that	O
the	O
parties	O
dispensed	O
with	O
a	O
trial	LEGAL_ACTION
by	O
jury	LEGAL_POSITION
.	O
To	O
authorize	O
this	O
court	COURT_TYPE
to	O
reverse	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
,	O
we	O
think	O
,	O
under	O
the	O
statute	O
,	O
it	O
ought	O
to	O
appear	O
that	O
the	O
plaintiff	O
required	O
a	O
jury	LEGAL_POSITION
,	O
and	O
that	O
it	O
was	O
refused	O
.	O
Secondly	O
,	O
the	O
court	COURT_TYPE
are	O
satisfied	O
that	O
the	O
judgment	LEGAL_ACTION
entered	O
by	O
the	O
justice	O
is	O
substantially	O
good	O
.	O
The	O
parties'	O
are	O
identified	O
,	O
the	O
sum	O
is	O
certain	O
;	O
and	O
the	O
only	O
objection	LEGAL_ACTION
is	O
,	O
that	O
the	O
justice	O
has	O
said	O
,	O
I	O
give	O
judgment	LEGAL_ACTION
,	O
instead	O
of	O
saying	O
,	O
it	O
is	O
considered	O
that	O
the	O
defendant	O
have	O
and	O
recover	O
of	O
the	O
plaintiff	O
.	O
In	O
using	O
the	O
word	O
judgment	LEGAL_ACTION
,	O
the	O
justice	O
has	O
included	O
the	O
more	O
technical	O
and	O
formal	O
words	O
.	O
His	O
language	O
is	O
sufficiently	O
certain	O
,	O
at	O
least	O
,	O
as	O
much	O
so	O
,	O
as	O
if	O
a	O
jury	LEGAL_POSITION
should	O
say	O
,	O
we	O
find	O
for	O
the	O
defendant	O
.	O
Judgment	O
affirmed	O
,	O
.	O

Opinion	O
oe	O
the	O
Court	O
.	O
This	O
is	O
an	O
action	O
of	O
debt	O
brought	O
by	O
the	O
plaintiff	O
against	O
the	O
defendant	O
,	O
upon	O
a	O
judgment	LEGAL_ACTION
obtained	O
in	O
the	O
State	O
of	O
South	O
Carolina	O
.	O
The	O
defendant	O
has	O
plead	O
the	O
statute	O
of	O
limitations	O
,	O
to	O
which	O
plea	LEGAL_ACTION
the	O
plaintiff	O
has	O
demurred	O
.	O
The	O
statute	O
is	O
as	O
follows	O
All	O
actions	O
of	O
debt	O
grounded	O
upon	O
any	O
lending	O
or	O
contract	O
,	O
without	O
specialty	O
,	O
shall	O
be	O
brought	O
within	O
five	O
years	O
after	O
the	O
cause	O
of	O
action	O
shall	O
accrue	O
.	O
Geyer	O
,	O
Dig	O
.	O
274	O
.	O
This	O
has	O
been	O
considered	O
a	O
question	O
of	O
great	O
importance	O
,	O
and	O
has	O
been	O
ably	O
argued	O
at	O
the	O
bar	O
.	O
We	O
are	O
satisfied	O
that	O
the	O
statute	O
of	O
limitations	O
cannot	O
be	O
plead	O
to	O
an	O
action	O
of	O
debt	O
founded	O
on	O
a	O
judgment	LEGAL_ACTION
from	O
another	O
State	O
or	O
territory	O
,	O
where	O
the	O
process	O
was	O
served	O
upon	O
the	O
defendant	O
in	O
person	O
,	O
or	O
his	O
appearance	O
entered	O
to	O
the	O
action	O
.	O
The	O
judgments	O
of	O
sister	O
States	O
do	O
not	O
stand	O
upon	O
the	O
same	O
footing	O
as	O
foreign	O
judgments	O
;	O
but	O
where	O
the	O
defendant	O
has	O
personal	O
notice	O
by	O
the	O
service	O
of	O
process	O
,	O
or	O
enters	O
his	O
appearance	O
,	O
the	O
judgment	LEGAL_ACTION
is	O
conclusive	O
,	O
and	O
cannot	O
be	O
inquired	O
into	O
in	O
any	O
other	O
way	O
than	O
it	O
could	O
be	O
in	O
the	O
State	O
where	O
the	O
judgment	LEGAL_ACTION
was	O
obtained	O
,	O
and	O
no	O
other	O
pleas	O
can	O
be	O
interposed	O
thereto	O
.	O
This	O
doctrine	O
has	O
been	O
settled	O
by	O
the	O
supreme	O
court	COURT_TYPE
of	O
the	O
United	O
States	O
,	O
in	O
Mills	O
v	O
.	O
Duryee	O
,	O
7	O
Cranch	O
,	O
481	O
,	O
and	O
Hampton	O
v	O
.	O
Mc	PERSON
Connell	PERSON
,	O
3	O
Wheaton	O
,	O
234	O
.	O
The	O
demurrer	O
to	O
the	O
plea	LEGAL_ACTION
of	O
the	O
statute	O
of	O
limitations	O
must	O
be	O
sustained	O
.	O
Judgment	O
for	O
plaintiff	O
.	O

OPINION	O
OF	O
THE	O
COURT	O
.	O
This	O
case	O
was	O
brought	O
before	O
the	O
circuit	O
court	COURT_TYPE
of	O
Arkansas	O
county	O
,	O
and	O
certified	O
to	O
this	O
court	COURT_TYPE
because	O
the	O
judge	LEGAL_POSITION
of	O
that	O
court	COURT_TYPE
had	O
previously	O
appeared	O
as	O
attorney	O
for	O
the	O
plaintiff	O
before	O
the	O
justice	O
of	O
the	O
peace	O
.	O
Wé	O
think	O
it	O
necessary	O
to	O
notice	O
only	O
two	O
points	O
in	O
this	O
case	O
.	O
The	O
first	O
point	O
was	O
,	O
that	O
it	O
does	O
not	O
appear	O
that	O
the	O
parties	O
dispensed	O
with	O
a	O
tidal	O
by	O
jury	LEGAL_POSITION
.	O
To	O
authorize	O
this	O
court	COURT_TYPE
to	O
reverse	O
the	O
judgment	LEGAL_ACTION
of	O
the	O
justice	O
,	O
we	O
think	O
,	O
under	O
the	O
statute	O
,	O
it	O
ought	O
to	O
appear	O
that	O
the	O
plaintiff	O
required	O
a	O
jury	LEGAL_POSITION
,	O
and	O
that	O
it	O
was	O
refused	O
.	O
Secondly	O
,	O
the	O
court	COURT_TYPE
are	O
satisfied	O
that	O
the	O
judgment	LEGAL_ACTION
entered	O
by	O
the	O
justice	O
is	O
substantially	O
good	O
.	O
The	O
parties	O
are	O
identified	O
,	O
the	O
sum	O
is	O
certain	O
;	O
and	O
the	O
only	O
objection	LEGAL_ACTION
is	O
,	O
that	O
the	O
justice	O
has	O
said	O
,	O
I	O
give	O
judgment	LEGAL_ACTION
,	O
instead	O
of	O
saying	O
,	O
It	O
is	O
considered	O
that	O
the	O
defendant	O
have	O
and	O
recover	O
of	O
the	O
plaintiff	O
.	O
In	O
using	O
the	O
word	O
judgment	LEGAL_ACTION
,	O
the	O
justice	O
has	O
included	O
the	O
more	O
technical	O
and	O
formal	O
words	O
.	O
His	O
language	O
is	O
sufficiently	O
certain	O
,	O
at	O
least	O
,	O
as	O
much	O
so	O
,	O
as	O
if	O
a	O
jury	LEGAL_POSITION
should	O
say	O
,	O
We	O
find	O
for	O
the	O
defendant	O
.	O
Judgment	O
af'firmed	O
.	O

OPINION	O
OF	O
THE	O
COURT	O
.	O
This	O
is	O
an	O
action	O
of	O
debt	O
brought	O
by	O
the	O
plaintiff	O
against	O
the	O
defendant	O
,	O
upon	O
a	O
judgment	LEGAL_ACTION
obtained	O
in	O
the	O
state	O
of	O
South	O
Carolina	O
.	O
The	O
defendant	O
has	O
plead	O
the	O
statute	O
of	O
limitations	O
,	O
to	O
which	O
plea	LEGAL_ACTION
the	O
plaintiff	O
has	O
demurred	O
.	O
The	O
statute	O
is	O
as	O
follows	O
All	O
actions	O
of	O
debt	O
grounded	O
upon	O
any	O
lending	O
or	O
contract	O
,	O
without	O
specialty	O
,	O
shall	O
be	O
brought	O
within	O
five	O
years	O
after	O
the	O
cause	O
of	O
action	O
shall	O
accrue	O
.	O
Geyer	O
,	O
Dig	O
.	O
274	O
.	O
This	O
has	O
been	O
considered	O
a	O
question	O
of	O
great	O
importance	O
,	O
and	O
has	O
